	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
453	5630	303	唔	ADV	ADV	y	ADV		23	1	4	45	56.0	125.77016074305276	1	13258.13186	唔	56.0	0.0	125.77016074305276	0.0
454	5631	303	做	VERB	VERB	v	VERB	VV	24	14	3	71	101.26666666666668	170.4814620094774	1	2931.66475	做	70.73333333333333	30.53333333333333	102.88599947946702	82.76703584291407
455	5632	303	住	PART	PART	v	PART		25	1	4	61	0.0	0.0	1	4342.21005	住	0.0	0.0	0.0	0.0
456	5633	303	，但	CCONJ	CCONJ	c	CCONJ		26	11	3	59	30.933333333333334	63.74058536146513	1	2497.23668	但	30.933333333333334	0.0	63.74058536146513	0.0
457	5634	303	如果	CCONJ	CCONJ	c	CCONJ		27	1	4	163	145.26666666666668	62.698715209236056	2	1342.21295	如果	145.26666666666668	0.0	62.698715209236056	0.0
458	5635	303	係	VERB	VERB	zg	VERB		28	9	3	6	20.73333333333333	53.94622837192194	1	22827.14525	係	20.73333333333333	0.0	53.94622837192194	0.0
459	5636	303	猢猻樹	VERB	NOUN	-	NOUN		29	1	4	28	274.8666666666667	105.6218832544763	3	0.0	猢猻樹	202.7333333333333	68.6	74.38321196494691	96.04637768633788
460	5637	303	嘅	PART	PART	x	PART		30	1	5	1	47.66666666666666	83.4990352572345	1	15735.49004	嘅	47.66666666666666	0.0	83.4990352572345	0.0
461	5638	303	話	VERB	VERB	x	VERB	VV	31	3	4	35	34.06666666666667	68.16496330390137	1	3423.24352	話	34.06666666666667	0.0	68.16496330390137	0.0
462	5639	303	，後果	NOUN	NOUN	-	NOUN	NN	32	3	3	145	93.73333333333332	129.54920129261916	2	31.47429	後果	69.46666666666667	24.266666666666666	79.31949459131862	66.00653166333028
463	5640	303	就	ADV	ADV	d	ADV	RB	33	2	3	95	119.13333333333334	120.24911180083156	1	11876.16191	就	119.13333333333334	0.0	120.24911180083156	0.0
464	5641	303	一定	ADV	ADV	d	ADV	RB	34	1	3	909	112.6	194.6390848039862	2	908.19901	一定	75.73333333333333	36.86666666666667	120.39682535497172	97.55057947319202
465	5642	303	係	VERB	VERB	zg	VERB		35	6	2	6	100.6	116.68293219947236	1	22827.14525	係	100.6	0.0	116.68293219947236	0.0
466	5643	303	個	NOUN	DET	zg	DET	NNB	36	2	4	175	97.46666666666668	114.308860354548	1	6956.23292	個	97.46666666666668	0.0	114.308860354548	0.0
467	5644	303	大	ADJ	ADJ	a	ADJ	JJ	37	1	4	381	59.73333333333333	108.07125221609842	1	1015.46009	大	48.53333333333333	11.2	83.8044284165355	41.90656273186814
468	5645	303	災難	NOUN	NOUN	n	NOUN	NN	38	3	3	73	0.0	0.0	2	9.11098	災難	0.0	0.0	0.0	0.0
469	5646	303	。	PUNCT	PUNCT	x	PUNCT	.	39	39	1	0	0.0	0.0	0	0.0		0.0	0.0	0.0	0.0
470	5647	303	我	PRON	PRON	r	PRON	PRP	40	1	2	704	0.0	0.0	1	49930.23889	我	0.0	0.0	0.0	0.0
471	5648	303	知道	VERB	VERB	v	VERB	VV	41	41	1	166	28.266666666666666	54.30342735244454	2	1238.67909	知道	28.266666666666666	0.0	54.30342735244454	0.0
472	5649	303	曾經	ADV	ADV	d	ADV	RB	42	1	3	39	151.0	118.08019873515344	2	184.7044	曾經	118.26666666666668	32.733333333333334	76.49964415313025	67.04671671470737
