	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
164	166	11	这	r	PRON	r	PRON	PRD	3	1	2	60	32.266666666666666	74.49337032395717	1	6817.0	这	32.266666666666666	0.0	74.49337032395717	0.0
165	167	11	是	vl	VERB	v	VERB		4	4	1	29	172.8	223.4502778397616	1	12403.0	是	114.4	36.53333333333333	118.22058478398196	82.24343269965222
166	168	11	画作	n	NOUN	n	NOUN	NN	5	1	3	336	378.06666666666666	194.2474252653616	2	0.0	画作	250.8	69.6	101.95502276330808	94.8309372866612
167	169	11	第２号，	n	NOUN	-	NOUN		6	2	2	267	131.3	130.88491127704523	3	0.0	第２号	125.6	11.4	124.60232742609584	42.65489420922293
168	170	11	好	a	ADJ	a	ADJ		7	4	3	253	75.4	100.03319449062896	1	1325.0	好	65.2	10.2	85.97301902341222	38.16490534509421
169	171	11	让	p	ADP	v	ADP		8	2	4	30	67.13333333333334	92.76052800386356	1	616.9999999999999	让	67.13333333333334	0.0	92.76052800386356	0.0
170	172	11	大人	n	NOUN	n	NOUN	NN	9	1	4	3040	259.0	211.7747230746232	2	33.0	大人	209.8	49.2	168.57844860281915	84.098513661063
171	173	11	们	k	PART	k	PART	SFN	10	1	3	1	125.6	182.68143492612123	1	763.0000000000001	们	110.13333333333334	15.466666666666669	139.78977867577524	57.87096758210362
172	174	11	看	v	VERB	v	VERB	VV	11	7	2	118	64.53333333333333	95.01639624588778	1	1439.9999999999998	看	64.53333333333333	0.0	95.01639624588778	0.0
173	175	11	个	q	DET	q	DET		12	1	4	99	21.2	53.66091066440575	1	3297.9999999999995	个	21.2	0.0	53.66091066440575	0.0
174	176	11	明白。	a	ADJ	nr	ADJ		13	2	3	1431	112.53333333333332	110.70071765299848	2	155.0	明白	95.93333333333334	5.533333333333333	102.21967629679828	14.249522409150735
175	177	12	大人	n	NOUN	n	NOUN	NN	3	1	2	3040	120.13333333333334	182.7941890639732	2	33.0	大人	65.26666666666667	36.53333333333333	91.95177480010318	83.32655972470936
176	178	12	们	k	PART	k	PART	SFN	2	2	1	1	141.06666666666666	172.48283650522706	1	763.0000000000001	们	119.73333333333332	21.33333333333333	152.30472379046188	79.82202425117742
177	179	12	老是	d	ADV	-	ADV		1	1	1	684	295.26666666666665	269.643089204147	2	30.0	老是	162.53333333333333	74.53333333333333	117.50964026647158	121.3545036476008
178	180	12	要	vu	AUX	v	AUX		0	0	0	71	176.06666666666666	114.70046013663396	1	3039.0	要	157.8	14.333333333333334	87.1819553195117	53.63042254375984
179	181	12	人	n	NOUN	n	NOUN	NN	1	1	2	746	130.4	155.08139798183404	1	3557.0000000000005	人	121.46666666666668	8.933333333333334	139.9370652194129	33.42547265518054
180	182	12	解释。	v	VERB	v	VERB	VV	2	2	1	286	122.73333333333332	131.5596020398697	2	187.00000000000003	解释	99.73333333333332	23.0	100.66145681882855	49.8437558777426
181	183	13	大人	n	NOUN	n	NOUN	NN	2	1	2	3040	153.86666666666667	134.8153634502471	2	33.0	大人	117.2	36.66666666666666	87.35765564619966	100.6284695744146
182	184	13	们	k	PART	k	PART	SFN	1	1	1	1	45.53333333333333	82.81051999729397	1	763.0000000000001	们	35.06666666666667	10.466666666666669	58.84042450183001	39.16268064823392
183	185	13	劝	v	VERB	v	VERB	VV	0	0	0	35	39.4	101.4296472109281	1	47.99999999999999	劝	39.4	0.0	101.4296472109281	0.0
184	186	13	我	r	PRON	r	PRON	PRP	1	1	2	79	119.46666666666668	116.92839214189549	1	5517.999999999999	我	119.46666666666668	0.0	116.92839214189549	0.0
185	187	13	不要	vu	AUX	df	AUX		2	2	1	1176	206.6	135.3670565536534	2	248.0	不要	153.86666666666667	52.73333333333333	98.62850613398858	93.3027092616048
186	188	13	再	d	ADV	d	ADV	RB	3	1	3	81	62.6	111.10163515148342	1	858.0	再	62.6	0.0	111.10163515148342	0.0
187	189	13	画	v	VERB	n	VERB	VV	4	2	2	134	91.13333333333334	211.80678826599387	1	169.0	画	57.73333333333333	33.4	99.26964401176332	124.97135671824964
188	190	13	大	a	ADJ	a	ADJ		5	1	4	2294	124.2	144.92720011555227	1	2188.0	大	110.33333333333331	13.866666666666667	124.02186187209988	51.884315763265306
189	191	13	蟒蛇	n	NOUN	n	NOUN		6	2	3	47	132.73333333333332	155.48953519628117	2	0.0	蟒蛇	115.4	17.333333333333332	115.59976931926234	64.85539470408165
190	192	13	了，	u	PART	ul	PART	AS	7	3	3	27	38.73333333333333	70.3832050673707	1	13624.0	了	38.73333333333333	0.0	70.3832050673707	0.0
191	193	13	还是	d	ADV	c	ADV	RB	8	2	2	102	132.93333333333334	147.94930062543574	2	599.0	还是	107.73333333333332	25.2	106.8715532257714	68.3151520528206
192	194	13	专心	a	ADJ	n	ADJ		9	1	2	863	253.6	167.04602160283056	2	8.0	专心	222.46666666666667	31.133333333333333	141.913995864475	65.71135535219328
193	195	13	学	v	VERB	n	VERB		10	10	1	383	125.0	185.83792221539	1	330.99999999999994	学	101.86666666666666	23.133333333333333	129.6630847834323	86.55700754737052
194	196	13	地理、	n	NOUN	n	NOUN	NN	11	1	2	688	214.66666666666663	237.1153493321107	2	47.99999999999999	地理	135.4	44.266666666666666	87.4549788939048	91.57908543378716
195	197	13	历史、	n	NOUN	n	NOUN	NN	12	1	3	307	169.46666666666667	214.921649806518	2	483.00000000000006	历史	112.13333333333334	25.6	104.02362979417492	56.07827862312941
196	198	13	算术	n	NOUN	n	NOUN	NN	13	2	3	60	256.0	196.54380342983765	2	10.0	算术	186.06666666666663	63.53333333333333	103.83735144713368	128.17897210107785
197	199	13	和	c	CCONJ	c	CCONJ	CC	14	1	4	191	0.0	0.0	1	8786.0	和	0.0	0.0	0.0	0.0
198	200	13	语法	n	NOUN	n	NOUN	NN	15	4	3	675	128.0	196.4223341001052	2	49.0	语法	77.2	29.33333333333333	100.3555014270103	76.34192091432392
199	201	13	吧。	u	PART	y	PART		16	16	1	9	85.86666666666666	127.74081397719196	1	719.9999999999999	吧	75.13333333333334	10.733333333333333	113.28952094326976	28.275941874478534
200	202	14	就	d	ADV	d	ADV	RB	7	7	1	84	103.0	112.25981768498764	1	4703.0	就	103.0	0.0	112.25981768498764	0.0
201	203	14	这样，	r	PRON	r	PRON	PRD	6	6	1	93	195.86666666666667	173.6179202220273	2	1254.0000000000002	这样	118.8	67.6	96.00708307203172	91.86207051879462
202	204	14	我	r	PRON	r	PRON	PRP	3	3	1	79	52.13333333333333	77.90324483329022	1	5517.999999999999	我	52.13333333333333	0.0	77.90324483329022	0.0
203	205	14	六岁	m	NUM	m	NUM		2	1	2	336	163.46666666666667	121.1752816744772	2	0.0	六岁	148.6	14.866666666666667	104.51398630486416	55.62597315003927
204	206	14	时	nt	NOUN	n	NOUN		1	1	1	338	73.2	110.19751963330816	1	1910.0	时	73.2	0.0	110.19751963330816	0.0
205	207	14	放弃	v	VERB	v	VERB	VV	0	0	0	268	328.2	182.8792680067008	2	41.0	放弃	196.7333333333333	90.93333333333334	69.35172832902019	101.17540324714412
206	208	14	了	u	PART	ul	PART	AS	1	1	1	27	175.26666666666668	221.64429962341816	1	13624.0	了	118.73333333333332	56.53333333333333	130.1509209426588	130.0004444436847
207	209	14	画家	n	NOUN	n	NOUN	NN	2	1	2	533	290.2	242.0116250651333	2	56.0	画家	215.8	72.26666666666667	116.80422366792506	205.36681545198311
208	210	14	生涯。	n	NOUN	n	NOUN	NN	3	3	1	623	192.4	261.54612085315534	2	10.0	生涯	149.33333333333334	25.266666666666666	203.71734230436925	69.10327215278754
209	211	15	画作	n	NOUN	n	NOUN	NN	10	1	2	336	167.93333333333334	219.08094901707503	2	0.0	画作	106.53333333333332	55.2	119.58532054097982	160.6184713329489
210	212	15	第１号	n	NOUN	-	NOUN		9	9	1	267	385.2	208.39232231538665	3	0.0	第１号	168.4	125.26666666666668	73.08059477955372	105.11229973488145
211	213	15	和	c	CCONJ	c	CCONJ	CC	8	1	3	191	87.8	139.54793680548156	1	8786.0	和	50.2	37.6	66.50132830753584	100.87404687695114
212	214	15	第２号	n	NOUN	-	NOUN		7	2	2	267	215.0	147.1171868500301	3	0.0	第２号	141.86666666666667	53.8	63.77132758710785	74.61474385133276
213	215	15	的	u	PART	uj	PART		6	1	2	13	129.13333333333333	107.02452470760564	1	77946.0	的	129.13333333333333	0.0	107.02452470760564	0.0
214	216	15	挫折，	n	NOUN	n	NOUN	NN	5	5	1	121	211.3333333333333	150.8790538440936	2	15.0	挫折	153.86666666666667	39.53333333333333	101.2217807040011	82.9802118312285
215	217	15	让	p	ADP	v	ADP		2	1	2	30	16.533333333333335	61.86206879466251	1	616.9999999999999	让	16.533333333333335	0.0	61.86206879466251	0.0
216	218	15	我	r	PRON	r	PRON	PRP	1	1	1	79	111.46666666666668	109.74021849602612	1	5517.999999999999	我	111.46666666666668	0.0	109.74021849602612	0.0
217	219	15	泄	v	VERB	zg	VERB	VV	0	0	0	22	187.3333333333333	202.4390168805301	1	11.999999999999998	泄	157.13333333333333	30.2	156.698379768976	79.71131245521764
218	220	15	了	u	PART	ul	PART	AS	1	1	1	27	115.33333333333331	156.53185689252595	1	13624.0	了	76.06666666666666	37.86666666666667	102.3239735133246	77.50171324271196
219	221	15	气。	n	NOUN	n	NOUN	NN	2	2	1	305	48.0	77.18376340483361	1	204.00000000000003	气	37.266666666666666	10.733333333333333	57.05607378321397	40.16045595137364
220	222	16	大人	n	NOUN	n	NOUN	NN	5	1	2	3040	219.86666666666667	254.8609729942102	2	33.0	大人	108.2	64.8	100.4809766406889	97.2681516907427
221	223	16	们	k	PART	k	PART	SFN	4	4	1	1	215.53333333333333	182.22215989158823	1	763.0000000000001	们	172.26666666666668	35.2	110.29926966616274	91.14325720168954
222	224	16	自己	r	PRON	r	PRON	PRD	3	1	2	713	135.33333333333334	135.98365914901524	2	1548.0	自己	93.53333333333332	37.0	95.82126880581136	66.03029607687671
223	225	16	什么	r	PRON	r	PRON	WP	2	2	1	40	27.33333333333333	61.18678143375595	2	1421.9999999999998	什么	23.33333333333333	4.0	50.22438540080793	14.966629547095764
224	226	16	也	d	ADV	d	ADV	RB	1	1	1	10	92.66666666666669	124.91686124067569	1	5013.0	也	92.66666666666669	0.0	124.91686124067569	0.0
225	227	16	弄	v	VERB	v	VERB	VV	0	0	0	64	138.73333333333332	102.84063183175977	1	102.0	弄	128.86666666666667	9.866666666666667	97.19798809074646	36.91768621616955
226	228	16	不	d	ADV	d	ADV	RB	1	1	2	1105	150.53333333333333	121.90535490927196	1	4915.0	不	128.33333333333334	22.2	100.1782855158187	56.782861264058646
227	229	16	懂，	v	VERB	v	VERB	VV	2	2	1	5	140.73333333333332	171.55580886567367	1	74.00000000000001	懂	103.8	36.93333333333333	128.0381193238951	74.10575026421515
228	230	16	却	d	ADV	d	ADV	RB	3	5	3	12	48.6	71.59497189048963	1	875.9999999999999	却	48.6	0.0	71.59497189048963	0.0
229	231	16	要	vu	AUX	v	AUX		4	4	1	71	82.6	150.93698464370266	1	3039.0	要	52.93333333333333	29.666666666666668	88.28323107413372	79.2175625869808
230	232	16	孩子	n	NOUN	n	NOUN	NN	5	1	4	217	320.3333333333333	283.8726631588341	2	416.0	孩子	168.06666666666666	94.93333333333334	99.10160891170683	145.39851749206005
231	233	16	们	k	PART	k	PART	SFN	6	2	3	1	85.2	92.89291325678904	1	763.0000000000001	们	73.33333333333333	11.866666666666667	84.92009315952393	44.40100098971743
232	234	16	一遍一遍地	d	ADV	-	ADV		7	1	3	3485	491.9333333333333	306.32389539324043	5	0.0	一遍一遍地	161.93333333333334	128.6	76.50487275693985	73.73628686067667
233	235	16	解释，	v	VERB	v	VERB	VV	8	4	2	286	249.13333333333333	153.55470975808228	2	187.00000000000003	解释	136.2	112.93333333333334	90.40737433048994	101.99050064698292
234	236	16	真	d	ADV	d	ADV	RB	9	1	3	231	53.53333333333333	93.77339115596114	1	597.0	真	53.53333333333333	0.0	93.77339115596114	0.0
235	237	16	够	v	VERB	zg	VERB		10	6	2	14	195.06666666666663	223.0071648076706	1	63.0	够	122.86666666666666	53.8	127.52665952219124	80.05431489515935
236	238	16	累人	v	VERB	v	VERB		11	1	3	785	191.4	187.5223719986498	2	0.0	累人	147.73333333333332	43.66666666666666	153.07273507134516	78.00740705571206
237	240	16	的……	u	PART	uj	PART		12	2	3	13	6.6	24.69493875270801	1	77946.0	的	6.6	0.0	24.69493875270801	0.0
238	241	17	我	r	PRON	r	PRON	PRP	3	3	1	79	15.866666666666667	41.04285023674106	1	5517.999999999999	我	15.866666666666667	0.0	41.04285023674106	0.0
239	242	17	只好	d	ADV	d	ADV	RB	2	2	1	310	299.4	177.3632055040353	2	104.0	只好	185.9333333333333	57.06666666666667	82.5424873760309	77.65948464647157
240	243	17	另	r	PRON	r	PRON		1	1	1	34	242.86666666666667	248.7957305814462	1	376.00000000000006	另	143.06666666666666	76.93333333333334	116.17943975687876	120.6203225920998
241	244	17	选	v	VERB	zg	VERB	VV	0	0	0	150	210.4	178.1260976574367	1	53.0	选	162.6	47.8	121.0937928494548	85.86904758603843
242	245	17	职业。	n	NOUN	n	NOUN	NN	1	1	1	211	189.53333333333333	183.160718738732	2	62.0	职业	102.4	72.13333333333334	84.39178475025477	106.32708445588496
243	246	18	我	r	PRON	r	PRON	PRP	1	1	1	79	40.86666666666667	81.80616657006296	1	5517.999999999999	我	40.86666666666667	0.0	81.80616657006296	0.0
244	247	18	学会	v	VERB	n	VERB	VV	0	0	0	592	393.8666666666667	330.62039998900383	2	60.0	学会	207.8	132.66666666666666	176.73754553008823	122.77603819783222
245	248	18	了	u	PART	ul	PART	AS	1	1	1	27	298.2	261.82976657871933	1	13624.0	了	155.46666666666667	92.26666666666668	124.87693497555458	102.62908403025378
246	249	18	驾驶	v	VERB	v	VERB	VV	2	2	1	53	481.2	313.36585646812256	2	13.0	驾驶	267.6	145.26666666666668	158.90953401228006	167.20584785095153
247	250	18	飞机。	n	NOUN	n	NOUN	NN	3	1	2	627	374.53333333333336	432.0380950281533	2	103.0	飞机	186.26666666666668	88.6	154.00626249892858	113.27064933158984
248	251	19	世界	n	NOUN	n	NOUN	NN	7	1	2	349	296.46666666666664	348.4546582970141	2	596.0	世界	165.8	58.0	160.21951608132304	109.6764939872411
249	252	19	各地，	nl	NOUN	r	NOUN	NN	6	6	1	659	389.8666666666667	182.71794900580755	2	105.0	各地	240.26666666666668	98.93333333333334	107.42281983927914	102.23076292823453
250	253	19	我	r	PRON	r	PRON	PRP	3	3	1	79	34.93333333333333	62.6061409838435	1	5517.999999999999	我	34.93333333333333	0.0	62.6061409838435	0.0
251	254	19	差不多	a	ADJ	l	ADJ		2	2	1	1717	410.8	309.4003232060367	3	62.0	差不多	238.53333333333333	102.86666666666666	159.51964003079857	128.4849493996173
252	255	19	都	d	ADV	d	ADV	RB	1	1	1	74	281.7333333333333	193.59940312121023	1	3592.0	都	180.3333333333333	87.26666666666667	84.82740647272489	116.50033857843027
253	256	19	去	v	VERB	v	VERB	VV	0	0	0	73	123.13333333333334	145.15089466559354	1	1984.0	去	106.2	16.933333333333334	114.15381436173446	63.35873174937208
254	257	19	过。	u	AUX	ug	AUX	AS	1	1	1	213	64.53333333333333	106.92855350913318	1	1051.0	过	55.2	9.333333333333334	85.14630545909395	34.92213560989011
255	258	20	的确，	d	ADV	d	ADV	RB	7	7	1	49	284.1333333333333	210.0104336032432	2	56.0	的确	185.2	98.93333333333334	114.35570237931586	126.82978970082524
256	259	20	地理	n	NOUN	n	NOUN	NN	4	4	1	688	224.86666666666667	162.47496901232373	2	47.99999999999999	地理	124.6	67.93333333333334	77.88949437076437	105.66328070284816
257	260	20	对	p	ADP	p	ADP	IN	3	1	2	248	167.06666666666666	193.5966482721801	1	3237.0	对	121.26666666666668	45.8	137.0710116042857	92.7938216334112
258	261	20	我	r	PRON	r	PRON	PRP	2	2	1	79	102.4	100.85884525745207	1	5517.999999999999	我	102.4	0.0	100.85884525745207	0.0
259	262	20	很	d	ADV	zg	ADV	RB	1	1	1	10	88.93333333333334	139.20079820971654	1	1754.9999999999998	很	69.4	19.53333333333333	90.1463994474174	61.645077301886445
260	263	20	有用。	a	ADJ	v	ADJ	JJ	0	0	0	641	98.0	148.43809034970326	2	31.0	有用	73.06666666666666	9.2	95.3683851645234	34.42324795832026
261	264	21	只要	vu	CCONJ	c	CCONJ		9	9	1	128	221.53333333333333	225.9371200626896	2	256.0	只要	156.4	38.73333333333333	154.32381540125297	97.36834986562909
262	265	21	看	v	VERB	v	VERB	VV	8	8	1	118	186.3333333333333	223.4044662838135	1	1439.9999999999998	看	169.46666666666667	13.866666666666667	192.71252049505125	51.88431576326532
263	266	21	一	m	NUM	m	NUM	CD	7	1	3	1473	57.6	108.55523939451288	1	8489.0	一	57.6	0.0	108.55523939451288	0.0
264	267	21	眼，	n	NOUN	n	NOUN	NN	6	2	2	141	41.73333333333333	76.05565213856377	1	130.0	眼	41.73333333333333	0.0	76.05565213856377	0.0
265	268	21	我	r	PRON	r	PRON	PRP	3	3	1	79	26.8	68.60825994975629	1	5517.999999999999	我	26.8	0.0	68.60825994975629	0.0
266	269	21	就	d	ADV	d	ADV	RB	2	2	1	84	148.53333333333333	200.4058770484428	1	4703.0	就	112.53333333333332	36.0	133.67965024224475	91.80050835008124
267	270	21	能	vu	AUX	v	AUX		1	1	1	96	94.33333333333331	125.81291225024916	1	1507.9999999999998	能	83.6	10.733333333333333	107.35039201915689	40.16045595137364
268	271	21	认出，	v	VERB	v	VERB	VV	0	0	0	555	113.73333333333332	121.15030150831468	2	10.0	认出	84.26666666666667	9.733333333333333	81.13483975594099	25.493702926191187
269	272	21	哪里	r	PRON	r	PRON	WP	1	1	2	350	158.13333333333333	99.26185347632573	2	99.0	哪里	134.13333333333333	24.0	77.46385537067522	62.38375857010647
270	273	21	是	vl	VERB	v	VERB		2	2	1	29	50.93333333333333	75.39006713236314	1	12403.0	是	50.93333333333333	0.0	75.39006713236314	0.0
271	274	21	中国，	ns	PROPN	ns	PROPN	NNP	3	1	2	4136	205.0	139.52729720978138	2	815.0000000000001	中国	191.46666666666667	13.533333333333331	134.1391648831748	40.58056458727777
272	275	21	哪里	r	PRON	r	PRON	WP	4	1	3	350	94.6	104.17728479215933	2	99.0	哪里	80.93333333333334	13.666666666666666	88.31116703012265	51.13598428591053
273	276	21	是	vl	VERB	v	VERB		5	3	2	29	76.6	111.6988809254596	1	12403.0	是	76.6	0.0	111.6988809254596	0.0
274	277	21	亚利桑那。	n	NOUN	ns	NOUN		6	1	3	1161	421.1333333333333	401.570893146182	4	0.0	亚利桑那	210.9333333333333	114.66666666666669	161.1576729651913	117.96534330989851
275	278	22	如果	c	CCONJ	c	CCONJ		2	2	1	364	131.0	155.86489876385468	2	772.0	如果	83.6	47.4	96.87435161073336	80.47757451613461
276	279	22	夜里	nt	NOUN	t	NOUN	NN	1	1	1	436	280.8	235.9217949519148	2	37.00000000000001	夜里	217.13333333333333	63.66666666666666	127.49999564270144	168.9645590714876
277	280	22	迷航	v	VERB	v	VERB	VV	0	0	0	214	214.0	240.48783753030008	2	0.0	迷航	140.0	17.066666666666666	99.65339933991211	45.34970292687213
278	281	22	了，	u	PART	ul	PART	AS	1	1	1	27	10.866666666666667	35.43419566213155	1	13624.0	了	10.866666666666667	0.0	35.43419566213155	0.0
279	282	22	这	r	PRON	r	PRON	PRD	2	2	2	60	37.6	76.88675655360508	1	6817.0	这	37.6	0.0	76.88675655360508	0.0
280	283	22	很	d	ADV	zg	ADV	RB	3	1	2	10	180.8	120.22268227474105	1	1754.9999999999998	很	175.26666666666668	5.533333333333333	117.50090306981568	20.70383754014914
281	284	22	管用。	a	ADJ	vn	ADJ		4	4	1	377	129.06666666666666	295.5637475890589	2	0.0	管用	55.4	29.0	130.27908504437696	74.31374928862985
282	285	23	在	p	ADP	p	ADP	IN	14	3	2	175	24.6	74.77414883055062	1	12434.0	在	24.6	0.0	74.77414883055062	0.0
283	286	23	我	r	PRON	r	PRON	PRP	13	2	2	79	145.93333333333334	192.37791511039467	1	5517.999999999999	我	130.4	15.533333333333331	181.8060505043768	58.12041140788855
284	287	23	的	u	PART	uj	PART		12	1	2	13	81.8	142.56376351186393	1	77946.0	的	75.6	6.2	123.96332791058276	23.19827579799844
285	288	23	生活	n	NOUN	vn	NOUN		11	11	1	809	276.46666666666664	266.93241758084673	2	997.0	生活	152.8	81.8	104.2236057714374	126.17247454707912
286	289	23	中，	nd	NOUN	f	NOUN		10	1	2	3023	9.733333333333333	36.4187985645997	1	4275.0	中	9.733333333333333	0.0	36.4187985645997	0.0
287	290	23	我	r	PRON	r	PRON	PRP	7	7	1	79	33.0	84.4661667967319	1	5517.999999999999	我	33.0	0.0	84.4661667967319	0.0
288	291	23	跟	c	CCONJ	p	CCONJ		6	5	2	29	46.06666666666667	107.88973795294692	1	513.0	跟	46.06666666666667	0.0	107.88973795294692	0.0
289	292	23	很	d	ADV	zg	ADV	RB	5	2	3	10	184.0	134.7803150809989	1	1754.9999999999998	很	153.4	30.6	87.30085910230208	70.95331798678151
290	293	23	多	a	ADJ	m	ADJ		4	1	3	555	46.73333333333333	78.54040715170476	1	1890.0	多	46.73333333333333	0.0	78.54040715170476	0.0
291	294	23	严肃	a	ADJ	a	ADJ	JJ	3	2	2	148	206.46666666666667	150.05948450160986	2	56.0	严肃	155.33333333333334	51.13333333333333	87.21900914110155	97.46443225893
292	295	23	的	u	PART	uj	PART		2	1	3	13	39.0	65.50521607729672	1	77946.0	的	39.0	0.0	65.50521607729672	0.0
293	296	23	人	n	NOUN	n	NOUN	NN	1	1	1	746	79.2	134.44909817473678	1	3557.0000000000005	人	58.0	21.2	90.20938606006214	55.98833211780232
294	297	23	打	v	VERB	v	VERB	VV	0	0	0	382	118.93333333333334	143.0298181809964	1	462.0	打	90.86666666666666	28.066666666666663	100.73520845375872	74.27199262769841
295	298	23	过	u	AUX	ug	AUX	AS	1	1	1	213	14.733333333333333	55.1270854984694	1	1051.0	过	14.733333333333333	0.0	55.1270854984694	0.0
296	299	23	很	d	ADV	zg	ADV	RB	2	1	3	10	145.2	113.03875441635051	1	1754.9999999999998	很	138.73333333333332	6.466666666666667	102.82118242636366	24.19605110113816
297	300	23	多	a	ADJ	m	ADJ		3	2	2	555	37.6	96.33261822110585	1	1890.0	多	35.666666666666664	1.933333333333333	89.94195659176842	7.233870947762952
298	301	23	的	u	PART	uj	PART		4	1	3	13	96.0	133.73057491339318	1	77946.0	的	76.33333333333333	19.666666666666668	94.97765819157448	73.58592860655419
299	302	23	交道。	n	NOUN	n	NOUN	NN	5	5	1	622	179.8	120.34295437069288	2	0.0	交道	135.53333333333333	44.266666666666666	84.5102492140582	85.6749412346198
300	303	24	在	p	ADP	p	ADP	IN	7	2	2	175	54.2	68.4058477032483	1	12434.0	在	54.2	0.0	68.4058477032483	0.0
